col_0,col_1,col_2,col_3,col_4
18.0,1482.0,165.0,11.133603238866396,1.0
20.0,1483.0,163.0,10.991233985165206,1.0
11.0,1484.0,50.0,3.3692722371967654,0.0
18.0,1485.0,166.0,11.178451178451178,1.0
19.0,1486.0,148.0,9.959623149394348,1.0
17.0,1487.0,127.0,8.540685944855413,1.0
20.0,1488.0,164.0,11.021505376344086,1.0
10.0,1489.0,93.0,6.245802552048355,1.0
17.0,1490.0,128.0,8.590604026845638,1.0
4.0,1491.0,48.0,3.2193158953722336,0.0
19.0,1492.0,149.0,9.986595174262732,1.0
19.0,1493.0,150.0,10.046885465505694,1.0
16.0,1494.0,152.0,10.174029451137883,1.0
8.0,1495.0,53.0,3.545150501672241,0.0
20.0,1496.0,165.0,11.029411764705882,1.0
4.0,1497.0,49.0,3.2732130928523717,0.0
10.0,1498.0,94.0,6.275033377837117,1.0
13.0,1499.0,54.0,3.602401601067378,0.0
17.0,1500.0,129.0,8.6,1.0
8.0,1501.0,54.0,3.597601598934044,0.0
6.0,1502.0,47.0,3.129161118508655,0.0
15.0,1503.0,43.0,2.860944777112442,0.0
11.0,1504.0,51.0,3.3909574468085104,0.0
2.0,1505.0,51.0,3.388704318936877,0.0
14.0,1506.0,64.0,4.249667994687915,0.0
19.0,1507.0,151.0,10.019907100199072,1.0
17.0,1508.0,130.0,8.620689655172415,1.0
13.0,1509.0,55.0,3.6447978793903246,0.0
4.0,1510.0,50.0,3.3112582781456954,0.0
10.0,1511.0,95.0,6.287227001985441,1.0
20.0,1512.0,166.0,10.978835978835978,1.0
18.0,1513.0,167.0,11.03767349636484,1.0
2.0,1514.0,52.0,3.434610303830912,0.0
7.0,1515.0,54.0,3.564356435643564,0.0
17.0,1516.0,131.0,8.641160949868073,1.0
19.0,1517.0,152.0,10.01977587343441,1.0
10.0,1518.0,96.0,6.324110671936759,1.0
14.0,1519.0,65.0,4.279131007241607,0.0
13.0,1520.0,56.0,3.684210526315789,0.0
20.0,1521.0,167.0,10.979618671926364,1.0
18.0,1522.0,168.0,11.038107752956636,1.0
2.0,1523.0,53.0,3.479973736047276,0.0
5.0,1524.0,50.0,3.2808398950131235,0.0
15.0,1525.0,44.0,2.8852459016393444,0.0
3.0,1526.0,51.0,3.3420707732634334,0.0
9.0,1527.0,37.0,2.4230517354289454,0.0
17.0,1528.0,132.0,8.638743455497382,1.0
3.0,1529.0,52.0,3.4009156311314586,0.0
17.0,1530.0,133.0,8.69281045751634,1.0
2.0,1531.0,54.0,3.5271064663618548,0.0
10.0,1532.0,97.0,6.331592689295039,1.0
3.0,1533.0,53.0,3.457273320287019,0.0
4.0,1534.0,51.0,3.3246414602346808,0.0
8.0,1535.0,55.0,3.5830618892508146,0.0
15.0,1536.0,45.0,2.9296875,0.0
18.0,1537.0,169.0,10.99544567338972,1.0
16.0,1538.0,153.0,9.947984395318596,1.0
12.0,1539.0,50.0,3.248862897985705,0.0
11.0,1540.0,52.0,3.3766233766233764,0.0
2.0,1541.0,55.0,3.5691109669046077,0.0
8.0,1542.0,56.0,3.631647211413749,0.0
19.0,1543.0,153.0,9.915748541801683,1.0
16.0,1544.0,154.0,9.974093264248705,1.0
4.0,1545.0,52.0,3.3656957928802598,0.0
16.0,1546.0,155.0,10.025873221216042,1.0
4.0,1547.0,53.0,3.425985778926956,0.0
20.0,1548.0,168.0,10.852713178294572,1.0
18.0,1549.0,170.0,10.974822466107168,1.0
17.0,1550.0,134.0,8.645161290322582,1.0
20.0,1551.0,169.0,10.89619600257898,1.0
7.0,1552.0,55.0,3.5438144329896906,0.0
10.0,1553.0,98.0,6.310367031551835,1.0
19.0,1554.0,154.0,9.90990990990991,1.0
18.0,1555.0,171.0,10.996784565916398,1.0
6.0,1556.0,48.0,3.0848329048843186,0.0
20.0,1557.0,170.0,10.918432883750803,1.0
5.0,1558.0,51.0,3.2734274711168165,0.0
10.0,1559.0,99.0,6.350224502886466,1.0
13.0,1560.0,57.0,3.653846153846154,0.0
18.0,1561.0,172.0,11.018577834721333,1.0
19.0,1562.0,155.0,9.923175416133162,1.0
15.0,1563.0,46.0,2.943058221369162,0.0
18.0,1564.0,173.0,11.061381074168798,1.0
19.0,1565.0,156.0,9.968051118210862,1.0
9.0,1566.0,38.0,2.4265644955300125,0.0
3.0,1567.0,54.0,3.446075303126994,0.0
9.0,1568.0,39.0,2.4872448979591835,0.0
16.0,1569.0,156.0,9.94263862332696,1.0
16.0,1570.0,157.0,10.0,1.0
8.0,1571.0,57.0,3.6282622533418207,0.0
20.0,1572.0,171.0,10.877862595419847,1.0
9.0,1573.0,40.0,2.542911633820725,0.0
16.0,1574.0,158.0,10.038119440914867,1.0
20.0,1575.0,172.0,10.92063492063492,1.0
19.0,1576.0,157.0,9.961928934010151,1.0
6.0,1577.0,49.0,3.1071655041217503,0.0
16.0,1578.0,159.0,10.076045627376423,1.0
18.0,1579.0,174.0,11.019632678910703,1.0
14.0,1580.0,66.0,4.177215189873418,0.0
16.0,1581.0,160.0,10.120177103099303,1.0
10.0,1582.0,100.0,6.32111251580278,1.0
18.0,1583.0,175.0,11.054958938723942,1.0
20.0,1584.0,173.0,10.921717171717171,1.0
19.0,1585.0,158.0,9.96845425867508,1.0
13.0,1586.0,58.0,3.656998738965952,0.0
11.0,1587.0,53.0,3.3396345305608066,0.0
3.0,1588.0,55.0,3.463476070528968,0.0
17.0,1589.0,135.0,8.495909376966646,1.0
16.0,1590.0,161.0,10.125786163522012,1.0
12.0,1591.0,51.0,3.205531112507857,0.0
9.0,1592.0,41.0,2.5753768844221105,0.0
11.0,1593.0,54.0,3.389830508474576,0.0
11.0,1594.0,55.0,3.450439146800502,0.0
18.0,1595.0,176.0,11.03448275862069,1.0
18.0,1596.0,177.0,11.090225563909774,1.0
20.0,1597.0,174.0,10.895428929242328,1.0
7.0,1598.0,56.0,3.504380475594493,0.0
3.0,1599.0,56.0,3.5021888680425266,0.0
13.0,1600.0,59.0,3.6875,0.0
20.0,1601.0,175.0,10.930668332292315,1.0
16.0,1602.0,162.0,10.112359550561797,1.0
19.0,1603.0,159.0,9.91890205864005,1.0
3.0,1604.0,57.0,3.5536159600997506,0.0
14.0,1605.0,67.0,4.174454828660436,0.0
17.0,1606.0,136.0,8.468244084682441,1.0
18.0,1607.0,178.0,11.07654013690106,1.0
15.0,1608.0,47.0,2.9228855721393034,0.0
8.0,1609.0,58.0,3.6047234307023,0.0
2.0,1610.0,56.0,3.4782608695652173,0.0
16.0,1611.0,163.0,10.117939168218498,1.0
17.0,1612.0,137.0,8.498759305210918,1.0
13.0,1613.0,60.0,3.7197768133911966,0.0
18.0,1614.0,179.0,11.090458488228006,1.0
4.0,1615.0,54.0,3.343653250773994,0.0
19.0,1616.0,160.0,9.9009900990099,1.0
18.0,1617.0,180.0,11.131725417439704,1.0
6.0,1618.0,50.0,3.0902348578491967,0.0
17.0,1619.0,138.0,8.523780111179741,1.0
17.0,1620.0,139.0,8.580246913580247,1.0
14.0,1621.0,68.0,4.194941394201111,0.0
16.0,1622.0,164.0,10.110974106041924,1.0
4.0,1623.0,55.0,3.3887861983980283,0.0
17.0,1624.0,140.0,8.620689655172415,1.0
3.0,1625.0,58.0,3.569230769230769,0.0
19.0,1626.0,161.0,9.90159901599016,1.0
20.0,1627.0,176.0,10.817455439459128,1.0
13.0,1628.0,61.0,3.746928746928747,0.0
3.0,1629.0,59.0,3.621853898096992,0.0
18.0,1630.0,181.0,11.104294478527606,1.0
19.0,1631.0,162.0,9.932556713672597,1.0
9.0,1632.0,42.0,2.5735294117647056,0.0
16.0,1633.0,165.0,10.104102878138397,1.0
19.0,1634.0,163.0,9.975520195838431,1.0
20.0,1635.0,177.0,10.825688073394495,1.0
14.0,1636.0,69.0,4.21760391198044,0.0
20.0,1637.0,178.0,10.873549175320708,1.0
19.0,1638.0,164.0,10.012210012210012,1.0
14.0,1639.0,70.0,4.270896888346553,0.0
17.0,1640.0,141.0,8.597560975609756,1.0
20.0,1641.0,179.0,10.907982937233394,1.0
16.0,1642.0,166.0,10.109622411693058,1.0
6.0,1643.0,51.0,3.10407790626902,0.0
19.0,1644.0,165.0,10.036496350364963,1.0
17.0,1645.0,142.0,8.632218844984802,1.0
2.0,1646.0,57.0,3.4629404617253954,0.0
18.0,1647.0,182.0,11.050394656952031,1.0
2.0,1648.0,58.0,3.5194174757281558,0.0
13.0,1649.0,62.0,3.759854457246816,0.0
6.0,1650.0,52.0,3.151515151515152,0.0
4.0,1651.0,56.0,3.391883706844337,0.0
20.0,1652.0,180.0,10.895883777239709,1.0
16.0,1653.0,167.0,10.102843315184511,1.0
16.0,1654.0,168.0,10.157194679564691,1.0
20.0,1655.0,181.0,10.93655589123867,1.0
17.0,1656.0,143.0,8.63526570048309,1.0
2.0,1657.0,59.0,3.56065178032589,0.0
18.0,1658.0,183.0,11.03739445114596,1.0
3.0,1659.0,60.0,3.616636528028933,0.0
19.0,1660.0,166.0,10.0,1.0
8.0,1661.0,59.0,3.5520770620108366,0.0
20.0,1662.0,182.0,10.95066185318893,1.0
10.0,1663.0,101.0,6.073361395069153,1.0
17.0,1664.0,144.0,8.653846153846153,1.0
11.0,1665.0,56.0,3.3633633633633635,0.0
10.0,1666.0,102.0,6.122448979591836,1.0
17.0,1667.0,145.0,8.698260347930415,1.0
17.0,1668.0,146.0,8.752997601918464,1.0
17.0,1669.0,147.0,8.807669263031755,1.0
18.0,1670.0,184.0,11.017964071856287,1.0
11.0,1671.0,57.0,3.4111310592459607,0.0
20.0,1672.0,183.0,10.944976076555024,1.0
8.0,1673.0,60.0,3.5863717872086074,0.0
7.0,1674.0,57.0,3.405017921146954,0.0
20.0,1675.0,184.0,10.985074626865671,1.0
20.0,1676.0,185.0,11.0381861575179,1.0
4.0,1677.0,57.0,3.3989266547406083,0.0
17.0,1678.0,148.0,8.820023837902264,1.0
16.0,1679.0,169.0,10.065515187611672,1.0
20.0,1680.0,186.0,11.071428571428571,1.0
15.0,1681.0,48.0,2.855443188578227,0.0
14.0,1682.0,71.0,4.2211652794292505,0.0
19.0,1683.0,167.0,9.92275698158051,1.0
17.0,1684.0,149.0,8.847980997624703,1.0
18.0,1685.0,185.0,10.979228486646884,1.0
15.0,1686.0,49.0,2.906287069988138,0.0
14.0,1687.0,72.0,4.267931238885596,0.0
16.0,1688.0,170.0,10.071090047393366,1.0
6.0,1689.0,53.0,3.137951450562463,0.0
4.0,1690.0,58.0,3.4319526627218933,0.0
10.0,1691.0,103.0,6.091070372560615,1.0
11.0,1692.0,58.0,3.4278959810874707,0.0
16.0,1693.0,171.0,10.100413467217956,1.0
18.0,1694.0,186.0,10.979929161747345,1.0
15.0,1695.0,50.0,2.949852507374631,0.0
5.0,1696.0,52.0,3.0660377358490565,0.0
11.0,1697.0,59.0,3.47672362993518,0.0
5.0,1698.0,53.0,3.121319199057715,0.0
19.0,1699.0,168.0,9.888169511477338,1.0
20.0,1700.0,187.0,11.0,1.0
4.0,1701.0,59.0,3.4685479129923578,0.0
20.0,1702.0,188.0,11.045828437132784,1.0
15.0,1703.0,51.0,2.9947152084556663,0.0
8.0,1704.0,61.0,3.5798122065727704,0.0
3.0,1705.0,61.0,3.5777126099706744,0.0
7.0,1706.0,58.0,3.399765533411489,0.0
17.0,1707.0,150.0,8.787346221441124,1.0
20.0,1708.0,189.0,11.065573770491802,1.0
14.0,1709.0,73.0,4.271503803393798,0.0
16.0,1710.0,172.0,10.058479532163744,1.0
2.0,1711.0,60.0,3.5067212156633545,0.0
10.0,1712.0,104.0,6.074766355140187,1.0
7.0,1713.0,59.0,3.444249854057209,0.0
9.0,1714.0,43.0,2.508751458576429,0.0
10.0,1715.0,105.0,6.122448979591836,1.0
13.0,1716.0,63.0,3.6713286713286712,0.0
5.0,1717.0,54.0,3.14502038439138,0.0
20.0,1718.0,190.0,11.059371362048893,1.0
12.0,1719.0,52.0,3.0250145433391507,0.0
16.0,1720.0,173.0,10.058139534883722,1.0
3.0,1721.0,62.0,3.602556653108658,0.0
15.0,1722.0,52.0,3.0197444831591174,0.0
19.0,1723.0,169.0,9.808473592571096,1.0
3.0,1724.0,63.0,3.654292343387471,0.0
9.0,1725.0,44.0,2.550724637681159,0.0
10.0,1726.0,106.0,6.141367323290845,1.0
4.0,1727.0,60.0,3.474232773595831,0.0
11.0,1728.0,60.0,3.4722222222222223,0.0
7.0,1729.0,60.0,3.470213996529786,0.0
9.0,1730.0,45.0,2.601156069364162,0.0
17.0,1731.0,151.0,8.723281340265743,1.0
3.0,1732.0,64.0,3.695150115473441,0.0
5.0,1733.0,55.0,3.173687247547605,0.0
10.0,1734.0,107.0,6.170703575547866,1.0
18.0,1735.0,187.0,10.778097982708934,1.0
16.0,1736.0,174.0,10.023041474654375,1.0
17.0,1737.0,152.0,8.750719631548646,1.0
5.0,1738.0,56.0,3.222094361334868,0.0
12.0,1739.0,53.0,3.047728579643473,0.0
19.0,1740.0,170.0,9.770114942528735,1.0
20.0,1741.0,191.0,10.970706490522687,1.0
18.0,1742.0,188.0,10.79219288174512,1.0
19.0,1743.0,171.0,9.81067125645439,1.0
20.0,1744.0,192.0,11.009174311926609,1.0
19.0,1745.0,172.0,9.8567335243553,1.0
19.0,1746.0,173.0,9.90836197021764,1.0
4.0,1747.0,61.0,3.4917000572409846,0.0
19.0,1748.0,174.0,9.954233409610984,1.0
17.0,1749.0,153.0,8.747855917667238,1.0
19.0,1750.0,175.0,10.0,1.0
3.0,1751.0,65.0,3.712164477441462,0.0
20.0,1752.0,193.0,11.015981735159816,1.0
18.0,1753.0,189.0,10.781517398745008,1.0
7.0,1754.0,61.0,3.477765108323831,0.0
2.0,1755.0,61.0,3.475783475783476,0.0
8.0,1756.0,62.0,3.530751708428246,0.0
18.0,1757.0,190.0,10.813887307911212,1.0
18.0,1758.0,191.0,10.864618885096702,1.0
4.0,1759.0,62.0,3.524729960204662,0.0
4.0,1760.0,63.0,3.5795454545454546,0.0
18.0,1761.0,192.0,10.90289608177172,1.0
19.0,1762.0,176.0,9.988649262202042,1.0
12.0,1763.0,54.0,3.062960862166761,0.0
10.0,1764.0,108.0,6.122448979591836,1.0
20.0,1765.0,194.0,10.991501416430594,1.0
17.0,1766.0,154.0,8.720271800679502,1.0
16.0,1767.0,175.0,9.903791737408037,1.0
2.0,1768.0,62.0,3.506787330316742,0.0
4.0,1769.0,64.0,3.617863199547767,0.0
20.0,1770.0,195.0,11.016949152542372,1.0
10.0,1771.0,109.0,6.154714850367024,1.0
10.0,1772.0,110.0,6.207674943566591,1.0
13.0,1773.0,64.0,3.609701071630006,0.0
9.0,1774.0,46.0,2.593010146561443,0.0
4.0,1775.0,65.0,3.661971830985916,0.0
17.0,1776.0,155.0,8.727477477477477,1.0
14.0,1777.0,74.0,4.164321890827237,0.0
16.0,1778.0,176.0,9.898762654668166,1.0
5.0,1779.0,57.0,3.204047217537943,0.0
20.0,1780.0,196.0,11.01123595505618,1.0
20.0,1781.0,197.0,11.061201572150477,1.0
19.0,1782.0,177.0,9.932659932659933,1.0
3.0,1783.0,66.0,3.701626472237801,0.0
8.0,1784.0,63.0,3.531390134529148,0.0
3.0,1785.0,67.0,3.753501400560224,0.0
16.0,1786.0,177.0,9.910414333706608,1.0
9.0,1787.0,47.0,2.630106323447118,0.0
20.0,1788.0,198.0,11.073825503355703,1.0
14.0,1789.0,75.0,4.192286193404136,0.0
17.0,1790.0,156.0,8.715083798882683,1.0
4.0,1791.0,66.0,3.685092127303183,0.0
17.0,1792.0,157.0,8.761160714285714,1.0
17.0,1793.0,158.0,8.812046848856665,1.0
3.0,1794.0,68.0,3.79041248606466,0.0
18.0,1795.0,193.0,10.75208913649025,1.0
13.0,1796.0,65.0,3.619153674832962,0.0
12.0,1797.0,55.0,3.060656649972176,0.0
6.0,1798.0,54.0,3.0033370411568407,0.0
20.0,1799.0,199.0,11.061700944969427,1.0
6.0,1800.0,55.0,3.055555555555556,0.0
3.0,1801.0,69.0,3.831204886174348,0.0
20.0,1802.0,200.0,11.098779134295228,1.0
16.0,1803.0,178.0,9.872434830837491,1.0
10.0,1804.0,111.0,6.1529933481153,1.0
17.0,1805.0,159.0,8.808864265927978,1.0
11.0,1806.0,61.0,3.3776301218161686,0.0
8.0,1807.0,64.0,3.541781959048146,0.0
10.0,1808.0,112.0,6.1946902654867255,1.0
20.0,1809.0,201.0,11.11111111111111,1.0
20.0,1810.0,202.0,11.160220994475138,1.0
10.0,1811.0,113.0,6.23964660408614,1.0
14.0,1812.0,76.0,4.194260485651214,0.0
19.0,1813.0,178.0,9.817981246552677,1.0
18.0,1814.0,194.0,10.694597574421168,1.0
6.0,1815.0,56.0,3.0853994490358128,0.0
5.0,1816.0,58.0,3.1938325991189425,0.0
19.0,1817.0,179.0,9.851403412217945,1.0
5.0,1818.0,59.0,3.2453245324532456,0.0
19.0,1819.0,180.0,9.895547003848268,1.0
17.0,1820.0,160.0,8.791208791208792,1.0
4.0,1821.0,67.0,3.6792970895112576,0.0
17.0,1822.0,161.0,8.836443468715698,1.0
18.0,1823.0,195.0,10.696653867251785,1.0
10.0,1824.0,114.0,6.25,1.0
5.0,1825.0,60.0,3.287671232876712,0.0
16.0,1826.0,179.0,9.802847754654984,1.0
16.0,1827.0,180.0,9.852216748768472,1.0
19.0,1828.0,181.0,9.901531728665208,1.0
3.0,1829.0,70.0,3.827227993439038,0.0
16.0,1830.0,181.0,9.89071038251366,1.0
20.0,1831.0,203.0,11.086837793555434,1.0
17.0,1832.0,162.0,8.842794759825328,1.0
16.0,1833.0,182.0,9.929078014184398,1.0
10.0,1834.0,115.0,6.270447110141767,1.0
16.0,1835.0,183.0,9.97275204359673,1.0
8.0,1836.0,65.0,3.540305010893246,0.0
5.0,1837.0,61.0,3.3206314643440398,0.0
12.0,1838.0,56.0,3.0467899891186074,0.0
19.0,1839.0,182.0,9.896682979880367,1.0
5.0,1840.0,62.0,3.369565217391304,0.0
18.0,1841.0,196.0,10.646387832699618,1.0
20.0,1842.0,204.0,11.074918566775244,1.0
12.0,1843.0,57.0,3.0927835051546397,0.0
7.0,1844.0,62.0,3.362255965292841,0.0
4.0,1845.0,68.0,3.685636856368564,0.0
19.0,1846.0,183.0,9.913326110509209,1.0
3.0,1847.0,71.0,3.84407146724418,0.0
17.0,1848.0,163.0,8.82034632034632,1.0
6.0,1849.0,57.0,3.082747431043808,0.0
19.0,1850.0,184.0,9.945945945945946,1.0
6.0,1851.0,58.0,3.1334413830361965,0.0
4.0,1852.0,69.0,3.725701943844492,0.0
3.0,1853.0,72.0,3.8855909336211543,0.0
12.0,1854.0,58.0,3.128371089536138,0.0
12.0,1855.0,59.0,3.1805929919137466,0.0
18.0,1856.0,197.0,10.614224137931034,1.0
6.0,1857.0,59.0,3.1771674744211094,0.0
13.0,1858.0,66.0,3.552206673842842,0.0
11.0,1859.0,62.0,3.335126412049489,0.0
19.0,1860.0,185.0,9.946236559139784,1.0
6.0,1861.0,60.0,3.2240730789897905,0.0
19.0,1862.0,186.0,9.989258861439312,1.0
20.0,1863.0,205.0,11.003757380568976,1.0
19.0,1864.0,187.0,10.032188841201716,1.0
18.0,1865.0,198.0,10.616621983914207,1.0
16.0,1866.0,184.0,9.860664523043944,1.0
6.0,1867.0,61.0,3.267273701124799,0.0
19.0,1868.0,188.0,10.06423982869379,1.0
8.0,1869.0,66.0,3.531300160513644,0.0
3.0,1870.0,73.0,3.903743315508021,0.0
18.0,1871.0,199.0,10.636023516835918,1.0
8.0,1872.0,67.0,3.579059829059829,0.0
19.0,1873.0,189.0,10.09076348104645,1.0
16.0,1874.0,185.0,9.871931696905015,1.0
19.0,1875.0,190.0,10.133333333333333,1.0
10.0,1876.0,116.0,6.183368869936034,1.0
10.0,1877.0,117.0,6.233351092168354,1.0
2.0,1878.0,63.0,3.3546325878594248,0.0
8.0,1879.0,68.0,3.618946248004257,0.0
17.0,1880.0,164.0,8.72340425531915,1.0
17.0,1881.0,165.0,8.771929824561402,1.0
16.0,1882.0,186.0,9.883103081827842,1.0
17.0,1883.0,166.0,8.81571959638874,1.0
12.0,1884.0,60.0,3.1847133757961785,0.0
5.0,1885.0,63.0,3.342175066312997,0.0
5.0,1886.0,64.0,3.3934252386002126,0.0
12.0,1887.0,61.0,3.232644409114997,0.0
18.0,1888.0,200.0,10.59322033898305,1.0
11.0,1889.0,63.0,3.335097935415564,0.0
17.0,1890.0,167.0,8.835978835978835,1.0
10.0,1891.0,118.0,6.240084611316764,1.0
19.0,1892.0,191.0,10.095137420718816,1.0
7.0,1893.0,63.0,3.328050713153724,0.0
19.0,1894.0,192.0,10.137275607180571,1.0
6.0,1895.0,62.0,3.271767810026385,0.0
13.0,1896.0,67.0,3.5337552742616034,0.0
8.0,1897.0,69.0,3.637322087506589,0.0
3.0,1898.0,74.0,3.898840885142256,0.0
20.0,1899.0,206.0,10.847814639283834,1.0
16.0,1900.0,187.0,9.842105263157896,1.0
16.0,1901.0,188.0,9.889531825355077,1.0
7.0,1902.0,64.0,3.3648790746582544,0.0
17.0,1903.0,168.0,8.82816605359958,1.0
13.0,1904.0,68.0,3.571428571428571,0.0
8.0,1905.0,70.0,3.674540682414698,0.0
17.0,1906.0,169.0,8.866736621196223,1.0
17.0,1907.0,170.0,8.914525432616676,1.0
20.0,1908.0,207.0,10.849056603773583,1.0
19.0,1909.0,193.0,10.110005238344682,1.0
14.0,1910.0,77.0,4.031413612565445,0.0
17.0,1911.0,171.0,8.948194662480377,1.0
16.0,1912.0,189.0,9.884937238493723,1.0
14.0,1913.0,78.0,4.077365394668061,0.0
3.0,1914.0,75.0,3.918495297805643,0.0
20.0,1915.0,208.0,10.861618798955613,1.0
6.0,1916.0,63.0,3.288100208768267,0.0
2.0,1917.0,64.0,3.338549817423057,0.0
17.0,1918.0,172.0,8.967674661105319,1.0
12.0,1919.0,62.0,3.2308494007295465,0.0
16.0,1920.0,190.0,9.895833333333332,1.0
10.0,1921.0,119.0,6.1946902654867255,1.0
19.0,1922.0,194.0,10.093652445369408,1.0
19.0,1923.0,195.0,10.14040561622465,1.0
20.0,1924.0,209.0,10.862785862785865,1.0
8.0,1925.0,71.0,3.6883116883116887,0.0
18.0,1926.0,201.0,10.43613707165109,1.0
18.0,1927.0,202.0,10.482615464452518,1.0
19.0,1928.0,196.0,10.16597510373444,1.0
20.0,1929.0,210.0,10.88646967340591,1.0
13.0,1930.0,69.0,3.5751295336787567,0.0
10.0,1931.0,120.0,6.214396685655101,1.0
2.0,1932.0,65.0,3.3643892339544514,0.0
16.0,1933.0,191.0,9.881013967925504,1.0
19.0,1934.0,197.0,10.186142709410548,1.0
15.0,1935.0,53.0,2.739018087855297,0.0
3.0,1936.0,76.0,3.925619834710744,0.0
9.0,1937.0,48.0,2.47805885389778,0.0
12.0,1938.0,63.0,3.2507739938080498,0.0
8.0,1939.0,72.0,3.7132542547705,0.0
6.0,1940.0,64.0,3.2989690721649487,0.0
13.0,1941.0,70.0,3.606388459556929,0.0
11.0,1942.0,64.0,3.29557157569516,0.0
10.0,1943.0,121.0,6.227483273288729,1.0
6.0,1944.0,65.0,3.343621399176955,0.0
20.0,1945.0,211.0,10.848329048843189,1.0
6.0,1946.0,66.0,3.391572456320658,0.0
20.0,1947.0,212.0,10.888546481766822,1.0
11.0,1948.0,65.0,3.336755646817249,0.0
12.0,1949.0,64.0,3.2837352488455616,0.0
10.0,1950.0,122.0,6.256410256410256,1.0
3.0,1951.0,77.0,3.946694003075346,0.0
8.0,1952.0,73.0,3.739754098360656,0.0
6.0,1953.0,67.0,3.430619559651818,0.0
16.0,1954.0,192.0,9.825997952917092,1.0
4.0,1955.0,70.0,3.580562659846547,0.0
17.0,1956.0,173.0,8.844580777096114,1.0
16.0,1957.0,193.0,9.862033725089422,1.0
17.0,1958.0,174.0,8.88661899897855,1.0
4.0,1959.0,71.0,3.6242981112812656,0.0
3.0,1960.0,78.0,3.9795918367346936,0.0
18.0,1961.0,203.0,10.351861295257525,1.0
10.0,1962.0,123.0,6.269113149847094,1.0
2.0,1963.0,66.0,3.3622007131940905,0.0
16.0,1964.0,194.0,9.877800407331977,1.0
17.0,1965.0,175.0,8.9058524173028,1.0
13.0,1966.0,71.0,3.611393692777213,0.0
8.0,1967.0,74.0,3.7620742247076766,0.0
16.0,1968.0,195.0,9.908536585365852,1.0
12.0,1969.0,65.0,3.3011681056373794,0.0
5.0,1970.0,65.0,3.2994923857868024,0.0
16.0,1971.0,196.0,9.944190766108573,1.0
16.0,1972.0,197.0,9.989858012170384,1.0
16.0,1973.0,198.0,10.03547896604156,1.0
4.0,1974.0,72.0,3.64741641337386,0.0
20.0,1975.0,213.0,10.78481012658228,1.0
19.0,1976.0,198.0,10.020242914979756,1.0
4.0,1977.0,73.0,3.692463328275165,0.0
20.0,1978.0,214.0,10.819009100101113,1.0
16.0,1979.0,199.0,10.055583628095,1.0
17.0,1980.0,176.0,8.88888888888889,1.0
19.0,1981.0,199.0,10.045431600201916,1.0
13.0,1982.0,72.0,3.632694248234107,0.0
16.0,1983.0,200.0,10.085728693898137,1.0
11.0,1984.0,66.0,3.326612903225806,0.0
19.0,1985.0,200.0,10.075566750629724,1.0
17.0,1986.0,177.0,8.91238670694864,1.0
17.0,1987.0,178.0,8.958228485153498,1.0
12.0,1988.0,66.0,3.319919517102616,0.0
13.0,1989.0,73.0,3.6701860231272,0.0
17.0,1990.0,179.0,8.99497487437186,1.0
18.0,1991.0,204.0,10.246107483676544,1.0
16.0,1992.0,201.0,10.090361445783133,1.0
19.0,1993.0,201.0,10.085298544907175,1.0
11.0,1994.0,67.0,3.3600802407221666,0.0
15.0,1995.0,54.0,2.706766917293233,0.0
18.0,1996.0,205.0,10.270541082164328,1.0
17.0,1997.0,180.0,9.01352028042063,1.0
18.0,1998.0,206.0,10.31031031031031,1.0
17.0,1999.0,181.0,9.054527263631815,1.0
19.0,2000.0,202.0,10.1,1.0
17.0,2001.0,182.0,9.095452273863067,1.0
19.0,2002.0,203.0,10.13986013986014,1.0
18.0,2003.0,207.0,10.334498252621067,1.0
12.0,2004.0,67.0,3.343313373253493,0.0
7.0,2005.0,65.0,3.2418952618453867,0.0
5.0,2006.0,66.0,3.290129611166501,0.0
19.0,2007.0,204.0,10.1644245142003,1.0
6.0,2008.0,68.0,3.386454183266932,0.0
17.0,2009.0,183.0,9.109009457441514,1.0
20.0,2010.0,215.0,10.696517412935323,1.0
17.0,2011.0,184.0,9.149676777722526,1.0
3.0,2012.0,79.0,3.926441351888668,0.0
20.0,2013.0,216.0,10.730253353204173,1.0
17.0,2014.0,185.0,9.185700099304867,1.0
11.0,2015.0,68.0,3.37468982630273,0.0
18.0,2016.0,208.0,10.317460317460316,1.0
12.0,2017.0,68.0,3.371343579573624,0.0
8.0,2018.0,75.0,3.716551040634291,0.0
19.0,2019.0,205.0,10.153541357107478,1.0
20.0,2020.0,217.0,10.742574257425742,1.0
20.0,2021.0,218.0,10.786739238000989,1.0
4.0,2022.0,74.0,3.6597428288822944,0.0
7.0,2023.0,66.0,3.2624814631735046,0.0
6.0,2024.0,69.0,3.4090909090909087,0.0
4.0,2025.0,75.0,3.7037037037037033,0.0
2.0,2026.0,67.0,3.3070088845014807,0.0
15.0,2027.0,55.0,2.713369511593488,0.0
17.0,2028.0,186.0,9.171597633136097,1.0
18.0,2029.0,209.0,10.300640709709215,1.0
16.0,2030.0,202.0,9.950738916256158,1.0
13.0,2031.0,74.0,3.643525356967011,0.0
13.0,2032.0,75.0,3.690944881889763,0.0
5.0,2033.0,67.0,3.2956222331529763,0.0
7.0,2034.0,67.0,3.2940019665683384,0.0
10.0,2035.0,124.0,6.093366093366093,1.0
20.0,2036.0,219.0,10.75638506876228,1.0
17.0,2037.0,187.0,9.180166912125676,1.0
